iteration=0
('C', 0, 0, 'D', 0):NONE=[0]
('W', 1, 3, 'D', 0):NONE=[0]
('W', 1, 3, 'D', 25):SHOOT=[-63.43014455578445]
('W', 1, 3, 'D', 50):RIGHT=[-153.5390191238414]
('W', 1, 3, 'D', 75):RIGHT=[-239.74675834298432]
('W', 1, 3, 'D', 100):RIGHT=[-345.51324770548644]
('W', 1, 3, 'R', 0):NONE=[0]
('W', 1, 3, 'R', 25):SHOOT=[-65.89480338357302]
('W', 1, 3, 'R', 50):SHOOT=[-178.61958867094373]
('W', 1, 3, 'R', 75):STAY=[-278.76533599833465]
('W', 1, 3, 'R', 100):SHOOT=[-373.0226974731629]
('W', 2, 0, 'D', 0):NONE=[0]
('W', 2, 0, 'D', 25):RIGHT=[-156.71435651866187]
('W', 2, 0, 'D', 50):RIGHT=[-246.64754528642447]
('W', 2, 0, 'D', 75):RIGHT=[-345.8998267188838]
('W', 2, 0, 'D', 100):RIGHT=[-394.1311076553774]
('W', 2, 0, 'R', 0):NONE=[0]
('W', 2, 0, 'R', 25):RIGHT=[-180.98502930129865]
('W', 2, 0, 'R', 50):RIGHT=[-274.58733392244795]
('W', 2, 0, 'R', 75):RIGHT=[-364.23457264243797]
('W', 2, 0, 'R', 100):RIGHT=[-409.1250299256483]
('W', 2, 1, 'D', 0):NONE=[0]
('W', 2, 1, 'D', 25):RIGHT=[-81.59329478315553]
('W', 2, 1, 'D', 50):RIGHT=[-237.3476936310711]
('W', 2, 1, 'D', 75):RIGHT=[-306.9156276849337]
('W', 2, 1, 'D', 100):RIGHT=[-389.5845484038899]
('W', 2, 1, 'R', 0):NONE=[0]
('W', 2, 1, 'R', 25):STAY=[-121.26266755881825]
('W', 2, 1, 'R', 50):SHOOT=[-257.2353513816072]
('W', 2, 1, 'R', 75):RIGHT=[-336.1966942272735]
('W', 2, 1, 'R', 100):RIGHT=[-404.8618182773938]
('W', 2, 2, 'D', 0):NONE=[0]
('W', 2, 2, 'D', 25):RIGHT=[-72.4984571586213]
('W', 2, 2, 'D', 50):RIGHT=[-164.80393111941555]
('W', 2, 2, 'D', 75):RIGHT=[-296.6740669048431]
('W', 2, 2, 'D', 100):RIGHT=[-353.882959074781]
('W', 2, 2, 'R', 0):NONE=[0]
('W', 2, 2, 'R', 25):SHOOT=[-83.44700066911369]
('W', 2, 2, 'R', 50):STAY=[-204.1594783364376]
('W', 2, 2, 'R', 75):SHOOT=[-322.3962149942321]
('W', 2, 2, 'R', 100):RIGHT=[-381.8472630781846]
('W', 2, 3, 'D', 0):NONE=[0]
('W', 2, 3, 'D', 25):SHOOT=[-63.42125678298848]
('W', 2, 3, 'D', 50):RIGHT=[-152.07043613096675]
('W', 2, 3, 'D', 75):RIGHT=[-239.74675834298432]
('W', 2, 3, 'D', 100):RIGHT=[-345.51324770548644]
('W', 2, 3, 'R', 0):NONE=[0]
('W', 2, 3, 'R', 25):SHOOT=[-65.88212416521962]
('W', 2, 3, 'R', 50):SHOOT=[-177.5803168074014]
('W', 2, 3, 'R', 75):STAY=[-278.76533599833465]
('W', 2, 3, 'R', 100):SHOOT=[-372.5617124907408]
('E', 0, 0, 'D', 0):NONE=[0]
('E', 0, 0, 'D', 25):HIT=[-112.5091507740527]
('E', 0, 0, 'D', 50):HIT=[-160.74190011244113]
('E', 0, 0, 'D', 75):HIT=[-292.2685094323257]
('E', 0, 0, 'D', 100):HIT=[-333.6048831971446]
('E', 0, 0, 'R', 0):NONE=[0]
('E', 0, 0, 'R', 25):HIT=[-191.78949116514258]
('E', 0, 0, 'R', 50):HIT=[-301.02292321927985]
('E', 0, 0, 'R', 75):HIT=[-375.5007715351351]
('E', 0, 0, 'R', 100):HIT=[-393.63951710898743]
('E', 0, 1, 'D', 0):NONE=[0]
('E', 0, 1, 'D', 25):SHOOT=[12.18635615324342]
('E', 0, 1, 'D', 50):SHOOT=[-154.1655321348644]
('E', 0, 1, 'D', 75):SHOOT=[-220.4147903438478]
('E', 0, 1, 'D', 100):HIT=[-328.18737718142285]
('E', 0, 1, 'R', 0):NONE=[0]
('E', 0, 1, 'R', 25):SHOOT=[-107.28366823081926]
('E', 0, 1, 'R', 50):SHOOT=[-287.017302368581]
('E', 0, 1, 'R', 75):SHOOT=[-360.39420230657936]
('E', 0, 1, 'R', 100):HIT=[-391.3181425403054]
('E', 0, 2, 'D', 0):NONE=[0]
('E', 0, 2, 'D', 25):SHOOT=[23.833168402963672]
('E', 0, 2, 'D', 50):SHOOT=[-48.542635574547305]
('E', 0, 2, 'D', 75):SHOOT=[-207.16266748791492]
('E', 0, 2, 'D', 100):HIT=[-274.3731777966046]
('E', 0, 2, 'R', 0):NONE=[0]
('E', 0, 2, 'R', 25):SHOOT=[-103.06550565450824]
('E', 0, 2, 'R', 50):SHOOT=[-248.3557857863502]
('E', 0, 2, 'R', 75):SHOOT=[-353.35835569622793]
('E', 0, 2, 'R', 100):HIT=[-384.8941610942352]
('E', 0, 3, 'D', 0):NONE=[0]
('E', 0, 3, 'D', 25):SHOOT=[24.84756383173214]
('E', 0, 3, 'D', 50):SHOOT=[-30.20587448556246]
('E', 0, 3, 'D', 75):SHOOT=[-123.10205497694504]
('E', 0, 3, 'D', 100):SHOOT=[-261.95678811100606]
('E', 0, 3, 'R', 0):NONE=[0]
('E', 0, 3, 'R', 25):SHOOT=[-102.85496636174491]
('E', 0, 3, 'R', 50):SHOOT=[-244.5312938325196]
('E', 0, 3, 'R', 75):SHOOT=[-335.6409836950251]
('E', 0, 3, 'R', 100):HIT=[-384.2587460302037]
('E', 1, 0, 'D', 0):NONE=[0]
('E', 1, 0, 'D', 25):HIT=[-112.5091507740527]
('E', 1, 0, 'D', 50):HIT=[-160.74190011244113]
('E', 1, 0, 'D', 75):HIT=[-292.2685094323257]
('E', 1, 0, 'D', 100):HIT=[-333.6048831971446]
('E', 1, 0, 'R', 0):NONE=[0]
('E', 1, 0, 'R', 25):HIT=[-191.78949116514258]
('E', 1, 0, 'R', 50):HIT=[-301.02292321927985]
('E', 1, 0, 'R', 75):HIT=[-375.5007715351351]
('E', 1, 0, 'R', 100):HIT=[-393.63951710898743]
('E', 1, 1, 'D', 0):NONE=[0]
('E', 1, 1, 'D', 25):SHOOT=[12.18635615324342]
('E', 1, 1, 'D', 50):SHOOT=[-154.1655321348644]
('E', 1, 1, 'D', 75):SHOOT=[-220.4147903438478]
('E', 1, 1, 'D', 100):HIT=[-328.18737718142285]
('E', 1, 1, 'R', 0):NONE=[0]
('E', 1, 1, 'R', 25):SHOOT=[-107.28366823081926]
('E', 1, 1, 'R', 50):SHOOT=[-287.017302368581]
('E', 1, 1, 'R', 75):SHOOT=[-360.39420230657936]
('E', 1, 1, 'R', 100):HIT=[-391.3181425403054]
('E', 1, 2, 'D', 0):NONE=[0]
('E', 1, 2, 'D', 25):SHOOT=[23.833168402963672]
('E', 1, 2, 'D', 50):SHOOT=[-48.542635574547305]
('E', 1, 2, 'D', 75):SHOOT=[-207.16266748791492]
('E', 1, 2, 'D', 100):HIT=[-274.3731777966046]
('E', 1, 2, 'R', 0):NONE=[0]
('E', 1, 2, 'R', 25):SHOOT=[-103.06550565450824]
('E', 1, 2, 'R', 50):SHOOT=[-248.3557857863502]
('E', 1, 2, 'R', 75):SHOOT=[-353.35835569622793]
('E', 1, 2, 'R', 100):HIT=[-384.8941610942352]
('E', 1, 3, 'D', 0):NONE=[0]
('E', 1, 3, 'D', 25):SHOOT=[24.84756383173214]
('E', 1, 3, 'D', 50):SHOOT=[-30.20587448556246]
('E', 1, 3, 'D', 75):SHOOT=[-123.10205497694504]
('E', 1, 3, 'D', 100):SHOOT=[-261.95678811100606]
('E', 1, 3, 'R', 0):NONE=[0]
('E', 1, 3, 'R', 25):SHOOT=[-102.85496636174491]
('E', 1, 3, 'R', 50):SHOOT=[-244.5312938325196]
('E', 1, 3, 'R', 75):SHOOT=[-335.6409836950251]
('E', 1, 3, 'R', 100):HIT=[-384.2587460302037]
('E', 2, 0, 'D', 0):NONE=[0]
('E', 2, 0, 'D', 25):HIT=[-112.5091507740527]
('E', 2, 0, 'D', 50):HIT=[-160.74190011244113]
('E', 2, 0, 'D', 75):HIT=[-292.2685094323257]
('E', 2, 0, 'D', 100):HIT=[-333.6048831971446]
('E', 2, 0, 'R', 0):NONE=[0]
('E', 2, 0, 'R', 25):HIT=[-191.78949116514258]
('E', 2, 0, 'R', 50):HIT=[-301.02292321927985]
('E', 2, 0, 'R', 75):HIT=[-375.5007715351351]
('E', 2, 0, 'R', 100):HIT=[-393.63951710898743]
('E', 2, 1, 'D', 0):NONE=[0]
('E', 2, 1, 'D', 25):SHOOT=[12.18635615324342]
('E', 2, 1, 'D', 50):SHOOT=[-154.1655321348644]
('E', 2, 1, 'D', 75):SHOOT=[-220.4147903438478]
('E', 2, 1, 'D', 100):HIT=[-328.18737718142285]
('E', 2, 1, 'R', 0):NONE=[0]
('E', 2, 1, 'R', 25):SHOOT=[-107.28366823081926]
('E', 2, 1, 'R', 50):SHOOT=[-287.017302368581]
('E', 2, 1, 'R', 75):SHOOT=[-360.39420230657936]
('E', 2, 1, 'R', 100):HIT=[-391.3181425403054]
('E', 2, 2, 'D', 0):NONE=[0]
('E', 2, 2, 'D', 25):SHOOT=[23.833168402963672]
('E', 2, 2, 'D', 50):SHOOT=[-48.542635574547305]
('E', 2, 2, 'D', 75):SHOOT=[-207.16266748791492]
('E', 2, 2, 'D', 100):HIT=[-274.3731777966046]
('E', 2, 2, 'R', 0):NONE=[0]
('E', 2, 2, 'R', 25):SHOOT=[-103.06550565450824]
('E', 2, 2, 'R', 50):SHOOT=[-248.3557857863502]
('E', 2, 2, 'R', 75):SHOOT=[-353.35835569622793]
('E', 2, 2, 'R', 100):HIT=[-384.8941610942352]
('E', 2, 3, 'D', 0):NONE=[0]
('E', 2, 3, 'D', 25):SHOOT=[24.84756383173214]
('E', 2, 3, 'D', 50):SHOOT=[-30.20587448556246]
('E', 2, 3, 'D', 75):SHOOT=[-123.10205497694504]
('E', 2, 3, 'D', 100):SHOOT=[-261.95678811100606]
('E', 2, 3, 'R', 0):NONE=[0]
('E', 2, 3, 'R', 25):SHOOT=[-102.85496636174491]
('E', 2, 3, 'R', 50):SHOOT=[-244.5312938325196]
('E', 2, 3, 'R', 75):SHOOT=[-335.6409836950251]
('E', 2, 3, 'R', 100):HIT=[-384.2587460302037]
iteration=53
('C', 0, 0, 'D', 0):NONE=[0]
('C', 0, 0, 'D', 25):RIGHT=[-148.2368536334184]
('C', 0, 0, 'D', 50):RIGHT=[-208.6093066290751]
('C', 0, 0, 'D', 75):RIGHT=[-328.6060468910347]
('C', 0, 0, 'D', 100):RIGHT=[-365.2661981695337]
('C', 0, 0, 'R', 0):NONE=[0]
('C', 0, 0, 'R', 25):RIGHT=[-239.90832471969412]
('C', 0, 0, 'R', 50):UP=[-344.3636240228638]
('C', 0, 0, 'R', 75):RIGHT=[-409.8298158573408]
('C', 0, 0, 'R', 100):RIGHT=[-418.89011927148005]
('C', 0, 1, 'D', 0):NONE=[0]
('C', 0, 1, 'D', 25):RIGHT=[-31.69594107484555]
('C', 0, 1, 'D', 50):RIGHT=[-200.55515029542616]
('C', 0, 1, 'D', 75):RIGHT=[-268.16226206365775]
('C', 0, 1, 'D', 100):RIGHT=[-360.47271672294613]
('C', 0, 1, 'R', 0):NONE=[0]
('C', 0, 1, 'R', 25):SHOOT=[-191.48281909332334]
('C', 0, 1, 'R', 50):UP=[-339.8990964905206]
('C', 0, 1, 'R', 75):UP=[-391.5666260321534]
('C', 0, 1, 'R', 100):RIGHT=[-417.7305926744234]
('C', 0, 2, 'D', 0):NONE=[0]
('C', 0, 2, 'D', 25):RIGHT=[-21.54501984212218]
('C', 0, 2, 'D', 50):RIGHT=[-108.41676035129099]
('C', 0, 2, 'D', 75):RIGHT=[-256.16540332444794]
('C', 0, 2, 'D', 100):RIGHT=[-316.18089708167463]
('C', 0, 2, 'R', 0):NONE=[0]
('C', 0, 2, 'R', 25):SHOOT=[-179.3956900379922]
('C', 0, 2, 'R', 50):UP=[-303.22610745829604]
('C', 0, 2, 'R', 75):UP=[-386.58816546446974]
('C', 0, 2, 'R', 100):UP=[-411.17672109916055]
('C', 0, 3, 'D', 0):NONE=[0]
('C', 0, 3, 'D', 25):RIGHT=[-20.69224926475631]
('C', 0, 3, 'D', 50):RIGHT=[-92.99788739659894]
('C', 0, 3, 'D', 75):RIGHT=[-185.4442308798405]
('C', 0, 3, 'D', 100):RIGHT=[-306.1307625151508]
('C', 0, 3, 'R', 0):NONE=[0]
('C', 0, 3, 'R', 25):SHOOT=[-176.37887177248075]
('C', 0, 3, 'R', 50):UP=[-297.4150881218074]
('C', 0, 3, 'R', 75):UP=[-359.9190526398653]
('C', 0, 3, 'R', 100):UP=[-407.6598783820892]
('C', 1, 0, 'D', 0):NONE=[0]
('C', 1, 0, 'D', 25):UP=[-121.8854013214863]
('C', 1, 0, 'D', 50):RIGHT=[-208.6093066290751]
('C', 1, 0, 'D', 75):RIGHT=[-328.6060468910347]
('C', 1, 0, 'D', 100):RIGHT=[-365.2661981695337]
('C', 1, 0, 'R', 0):NONE=[0]
('C', 1, 0, 'R', 25):UP=[-202.60872675193485]
('C', 1, 0, 'R', 50):UP=[-325.1208664962216]
('C', 1, 0, 'R', 75):UP=[-388.45438089285983]
('C', 1, 0, 'R', 100):RIGHT=[-418.89011927148005]
('C', 1, 1, 'D', 0):NONE=[0]
('C', 1, 1, 'D', 25):RIGHT=[-31.69594107484555]
('C', 1, 1, 'D', 50):UP=[-199.40621400445926]
('C', 1, 1, 'D', 75):RIGHT=[-268.16226206365775]
('C', 1, 1, 'D', 100):RIGHT=[-360.47271672294613]
('C', 1, 1, 'R', 0):NONE=[0]
('C', 1, 1, 'R', 25):SHOOT=[-182.17698014016253]
('C', 1, 1, 'R', 50):UP=[-304.9163241893789]
('C', 1, 1, 'R', 75):UP=[-375.9798693849741]
('C', 1, 1, 'R', 100):UP=[-411.96179581525223]
('C', 1, 2, 'D', 0):NONE=[0]
('C', 1, 2, 'D', 25):RIGHT=[-21.54501984212218]
('C', 1, 2, 'D', 50):RIGHT=[-108.41676035129099]
('C', 1, 2, 'D', 75):RIGHT=[-256.16540332444794]
('C', 1, 2, 'D', 100):RIGHT=[-316.18089708167463]
('C', 1, 2, 'R', 0):NONE=[0]
('C', 1, 2, 'R', 25):SHOOT=[-177.07420467557696]
('C', 1, 2, 'R', 50):UP=[-299.1842924675541]
('C', 1, 2, 'R', 75):UP=[-362.44879566253235]
('C', 1, 2, 'R', 100):UP=[-409.68306197994605]
('C', 1, 3, 'D', 0):NONE=[0]
('C', 1, 3, 'D', 25):RIGHT=[-20.69224926475631]
('C', 1, 3, 'D', 50):RIGHT=[-92.99788739659894]
('C', 1, 3, 'D', 75):RIGHT=[-185.4442308798405]
('C', 1, 3, 'D', 100):RIGHT=[-306.1307625151508]
('C', 1, 3, 'R', 0):NONE=[0]
('C', 1, 3, 'R', 25):SHOOT=[-175.7998009880675]
('C', 1, 3, 'R', 50):UP=[-297.4150881218065]
('C', 1, 3, 'R', 75):UP=[-359.9190526398653]
('C', 1, 3, 'R', 100):UP=[-407.6598783820891]
('C', 2, 0, 'D', 0):NONE=[0]
('C', 2, 0, 'D', 25):UP=[-120.7861778488027]
('C', 2, 0, 'D', 50):RIGHT=[-208.6093066290751]
('C', 2, 0, 'D', 75):UP=[-314.56030203683895]
('C', 2, 0, 'D', 100):RIGHT=[-365.2661981695337]
('C', 2, 0, 'R', 0):NONE=[0]
('C', 2, 0, 'R', 25):UP=[-201.91956725003465]
('C', 2, 0, 'R', 50):UP=[-301.93485214670307]
('C', 2, 0, 'R', 75):UP=[-375.8840521670721]
('C', 2, 0, 'R', 100):UP=[-415.3812081731463]
('C', 2, 1, 'D', 0):NONE=[0]
('C', 2, 1, 'D', 25):RIGHT=[-31.69594107484555]
('C', 2, 1, 'D', 50):UP=[-198.1434143177522]
('C', 2, 1, 'D', 75):RIGHT=[-268.16226206365775]
('C', 2, 1, 'D', 100):RIGHT=[-360.47271672294613]
('C', 2, 1, 'R', 0):NONE=[0]
('C', 2, 1, 'R', 25):SHOOT=[-182.0051980544278]
('C', 2, 1, 'R', 50):UP=[-296.8359247861116]
('C', 2, 1, 'R', 75):UP=[-366.0549266217158]
('C', 2, 1, 'R', 100):UP=[-411.5664984033992]
('C', 2, 2, 'D', 0):NONE=[0]
('C', 2, 2, 'D', 25):RIGHT=[-21.54501984212218]
('C', 2, 2, 'D', 50):RIGHT=[-108.41676035129099]
('C', 2, 2, 'D', 75):RIGHT=[-256.16540332444794]
('C', 2, 2, 'D', 100):RIGHT=[-316.18089708167463]
('C', 2, 2, 'R', 0):NONE=[0]
('C', 2, 2, 'R', 25):SHOOT=[-177.03139334984166]
('C', 2, 2, 'R', 50):UP=[-292.1843680466902]
('C', 2, 2, 'R', 75):UP=[-362.44879566253235]
('C', 2, 2, 'R', 100):UP=[-409.68306197994593]
('C', 2, 3, 'D', 0):NONE=[0]
('C', 2, 3, 'D', 25):RIGHT=[-20.69224926475631]
('C', 2, 3, 'D', 50):RIGHT=[-92.99788739659894]
('C', 2, 3, 'D', 75):RIGHT=[-185.4442308798405]
('C', 2, 3, 'D', 100):RIGHT=[-306.1307625151508]
('C', 2, 3, 'R', 0):NONE=[0]
('C', 2, 3, 'R', 25):SHOOT=[-175.78913367795988]
('C', 2, 3, 'R', 50):UP=[-290.02619874382333]
('C', 2, 3, 'R', 75):UP=[-359.9190526398653]
('C', 2, 3, 'R', 100):UP=[-407.6598783820891]
('N', 0, 0, 'D', 0):NONE=[0]
('N', 0, 0, 'D', 25):DOWN=[-180.58144816801982]
('N', 0, 0, 'D', 50):DOWN=[-248.3124523202259]
('N', 0, 0, 'D', 75):DOWN=[-358.8483518246278]
('N', 0, 0, 'D', 100):DOWN=[-390.7456331306862]
('N', 0, 0, 'R', 0):NONE=[0]
('N', 0, 0, 'R', 25):STAY=[-207.42853115542158]
('N', 0, 0, 'R', 50):STAY=[-277.7554987371102]
('N', 0, 0, 'R', 75):DOWN=[-383.2603626548322]
('N', 0, 0, 'R', 100):DOWN=[-407.096734993448]
('N', 0, 1, 'D', 0):NONE=[0]
('N', 0, 1, 'D', 25):DOWN=[-75.76193855180907]
('N', 0, 1, 'D', 50):DOWN=[-240.9045111410704]
('N', 0, 1, 'D', 75):DOWN=[-305.6660224723174]
('N', 0, 1, 'D', 100):DOWN=[-386.5912469321515]
('N', 0, 1, 'R', 0):NONE=[0]
('N', 0, 1, 'R', 25):STAY=[-102.95820510582581]
('N', 0, 1, 'R', 50):STAY=[-269.6691971115928]
('N', 0, 1, 'R', 75):STAY=[-335.4724164094556]
('N', 0, 1, 'R', 100):DOWN=[-404.00150415835054]
('N', 0, 2, 'D', 0):NONE=[0]
('N', 0, 2, 'D', 25):DOWN=[-65.29687291964282]
('N', 0, 2, 'D', 50):DOWN=[-158.3151883132268]
('N', 0, 2, 'D', 75):DOWN=[-294.9011977796736]
('N', 0, 2, 'D', 100):DOWN=[-348.77277371798186]
('N', 0, 2, 'R', 0):NONE=[0]
('N', 0, 2, 'R', 25):STAY=[-93.18247241469811]
('N', 0, 2, 'R', 50):STAY=[-190.04488955958362]
('N', 0, 2, 'R', 75):STAY=[-324.9468653534533]
('N', 0, 2, 'R', 100):STAY=[-377.4020834971226]
('N', 0, 3, 'D', 0):NONE=[0]
('N', 0, 3, 'D', 25):DOWN=[-64.07810144510472]
('N', 0, 3, 'D', 50):DOWN=[-144.5502055725765]
('N', 0, 3, 'D', 75):DOWN=[-231.76626111692997]
('N', 0, 3, 'D', 100):DOWN=[-339.870376501458]
('N', 0, 3, 'R', 0):NONE=[0]
('N', 0, 3, 'R', 25):STAY=[-92.12512539103814]
('N', 0, 3, 'R', 50):STAY=[-177.0206767261446]
('N', 0, 3, 'R', 75):STAY=[-265.19842086889025]
('N', 0, 3, 'R', 100):STAY=[-369.1914009987356]
('N', 1, 0, 'D', 0):NONE=[0]
('N', 1, 0, 'D', 25):CRAFT=[-95.73463004348234]
('N', 1, 0, 'D', 50):CRAFT=[-223.26386599879498]
('N', 1, 0, 'D', 75):CRAFT=[-316.341920224743]
('N', 1, 0, 'D', 100):CRAFT=[-390.2408284028482]
('N', 1, 0, 'R', 0):NONE=[0]
('N', 1, 0, 'R', 25):CRAFT=[-103.99373994567343]
('N', 1, 0, 'R', 50):CRAFT=[-232.35542017104626]
('N', 1, 0, 'R', 75):CRAFT=[-325.4519480164748]
('N', 1, 0, 'R', 100):CRAFT=[-397.1615805625293]
('N', 1, 1, 'D', 0):NONE=[0]
('N', 1, 1, 'D', 25):DOWN=[-74.18332850536669]
('N', 1, 1, 'D', 50):CRAFT=[-177.58302645556944]
('N', 1, 1, 'D', 75):CRAFT=[-289.1903436712954]
('N', 1, 1, 'D', 100):CRAFT=[-369.4353764809692]
('N', 1, 1, 'R', 0):NONE=[0]
('N', 1, 1, 'R', 25):CRAFT=[-98.54494723682534]
('N', 1, 1, 'R', 50):CRAFT=[-187.19751160531217]
('N', 1, 1, 'R', 75):CRAFT=[-298.6923096398672]
('N', 1, 1, 'R', 100):CRAFT=[-378.10598837290104]
('N', 1, 2, 'D', 0):NONE=[0]
('N', 1, 2, 'D', 25):DOWN=[-64.9031047862418]
('N', 1, 2, 'D', 50):DOWN=[-157.6297319290485]
('N', 1, 2, 'D', 75):CRAFT=[-258.0218731306576]
('N', 1, 2, 'D', 100):DOWN=[-348.5216628771991]
('N', 1, 2, 'R', 0):NONE=[0]
('N', 1, 2, 'R', 25):STAY=[-92.89266412468646]
('N', 1, 2, 'R', 50):CRAFT=[-180.51293457636743]
('N', 1, 2, 'R', 75):CRAFT=[-268.0318808192858]
('N', 1, 2, 'R', 100):CRAFT=[-373.8514142390652]
('N', 1, 3, 'D', 0):NONE=[0]
('N', 1, 3, 'D', 25):DOWN=[-63.97989105024212]
('N', 1, 3, 'D', 50):DOWN=[-144.5502055725762]
('N', 1, 3, 'D', 75):DOWN=[-231.76626111692997]
('N', 1, 3, 'D', 100):DOWN=[-339.87037650145794]
('N', 1, 3, 'R', 0):NONE=[0]
('N', 1, 3, 'R', 25):STAY=[-92.0528603211878]
('N', 1, 3, 'R', 50):STAY=[-177.02067672614348]
('N', 1, 3, 'R', 75):STAY=[-265.19842086889025]
('N', 1, 3, 'R', 100):STAY=[-369.19140099873545]
('N', 2, 0, 'D', 0):NONE=[0]
('N', 2, 0, 'D', 25):CRAFT=[-94.52036238345376]
('N', 2, 0, 'D', 50):CRAFT=[-188.8952307930935]
('N', 2, 0, 'D', 75):CRAFT=[-291.82486511868046]
('N', 2, 0, 'D', 100):CRAFT=[-380.4914841855023]
('N', 2, 0, 'R', 0):NONE=[0]
('N', 2, 0, 'R', 25):CRAFT=[-102.36765966221415]
('N', 2, 0, 'R', 50):CRAFT=[-194.1932395816028]
('N', 2, 0, 'R', 75):CRAFT=[-295.7974729096553]
('N', 2, 0, 'R', 100):CRAFT=[-385.76017061169335]
('N', 2, 1, 'D', 0):NONE=[0]
('N', 2, 1, 'D', 25):DOWN=[-74.15421680386669]
('N', 2, 1, 'D', 50):CRAFT=[-176.35852319807103]
('N', 2, 1, 'D', 75):CRAFT=[-268.7871696225347]
('N', 2, 1, 'D', 100):CRAFT=[-368.98469034102015]
('N', 2, 1, 'R', 0):NONE=[0]
('N', 2, 1, 'R', 25):CRAFT=[-98.33196290749476]
('N', 2, 1, 'R', 50):CRAFT=[-184.6490433969891]
('N', 2, 1, 'R', 75):CRAFT=[-275.2906038879488]
('N', 2, 1, 'R', 100):CRAFT=[-377.1653422769559]
('N', 2, 2, 'D', 0):NONE=[0]
('N', 2, 2, 'D', 25):DOWN=[-64.89585101536862]
('N', 2, 2, 'D', 50):DOWN=[-156.44387122253815]
('N', 2, 2, 'D', 75):CRAFT=[-258.0218731306576]
('N', 2, 2, 'D', 100):DOWN=[-348.5216628771991]
('N', 2, 2, 'R', 0):NONE=[0]
('N', 2, 2, 'R', 25):STAY=[-92.88733718280594]
('N', 2, 2, 'R', 50):CRAFT=[-180.5129345763661]
('N', 2, 2, 'R', 75):CRAFT=[-268.0318808192858]
('N', 2, 2, 'R', 100):CRAFT=[-373.85141423906504]
('N', 2, 3, 'D', 0):NONE=[0]
('N', 2, 3, 'D', 25):DOWN=[-63.97808401111257]
('N', 2, 3, 'D', 50):DOWN=[-143.2985035329957]
('N', 2, 3, 'D', 75):DOWN=[-231.76626111692997]
('N', 2, 3, 'D', 100):DOWN=[-339.87037650145794]
('N', 2, 3, 'R', 0):NONE=[0]
('N', 2, 3, 'R', 25):STAY=[-92.0515338650935]
('N', 2, 3, 'R', 50):STAY=[-176.1017166884534]
('N', 2, 3, 'R', 75):STAY=[-265.19842086889025]
('N', 2, 3, 'R', 100):STAY=[-369.19140099873545]
('S', 0, 0, 'D', 0):NONE=[0]
('S', 0, 0, 'D', 25):UP=[-180.58144816801982]
('S', 0, 0, 'D', 50):UP=[-248.3124523202259]
('S', 0, 0, 'D', 75):UP=[-358.8483518246278]
('S', 0, 0, 'D', 100):UP=[-390.7456331306862]
('S', 0, 0, 'R', 0):NONE=[0]
('S', 0, 0, 'R', 25):GATHER=[-192.7076431086818]
('S', 0, 0, 'R', 50):STAY=[-277.7554987371102]
('S', 0, 0, 'R', 75):UP=[-383.2603626548322]
('S', 0, 0, 'R', 100):UP=[-407.096734993448]
('S', 0, 1, 'D', 0):NONE=[0]
('S', 0, 1, 'D', 25):UP=[-75.76193855180907]
('S', 0, 1, 'D', 50):UP=[-240.9045111410704]
('S', 0, 1, 'D', 75):UP=[-305.6660224723174]
('S', 0, 1, 'D', 100):UP=[-386.5912469321515]
('S', 0, 1, 'R', 0):NONE=[0]
('S', 0, 1, 'R', 25):STAY=[-102.95820510582581]
('S', 0, 1, 'R', 50):STAY=[-269.6691971115928]
('S', 0, 1, 'R', 75):STAY=[-335.4724164094556]
('S', 0, 1, 'R', 100):UP=[-404.00150415835054]
('S', 0, 2, 'D', 0):NONE=[0]
('S', 0, 2, 'D', 25):UP=[-65.29687291964282]
('S', 0, 2, 'D', 50):UP=[-158.3151883132268]
('S', 0, 2, 'D', 75):UP=[-294.9011977796736]
('S', 0, 2, 'D', 100):UP=[-348.77277371798186]
('S', 0, 2, 'R', 0):NONE=[0]
('S', 0, 2, 'R', 25):STAY=[-93.18247241469811]
('S', 0, 2, 'R', 50):STAY=[-190.04488955958362]
('S', 0, 2, 'R', 75):STAY=[-324.9468653534533]
('S', 0, 2, 'R', 100):STAY=[-377.4020834971226]
('S', 0, 3, 'D', 0):NONE=[0]
('S', 0, 3, 'D', 25):UP=[-64.07810144510472]
('S', 0, 3, 'D', 50):UP=[-144.5502055725765]
('S', 0, 3, 'D', 75):UP=[-231.76626111692997]
('S', 0, 3, 'D', 100):UP=[-339.870376501458]
('S', 0, 3, 'R', 0):NONE=[0]
('S', 0, 3, 'R', 25):STAY=[-92.12512539103814]
('S', 0, 3, 'R', 50):STAY=[-177.0206767261446]
('S', 0, 3, 'R', 75):STAY=[-265.19842086889025]
('S', 0, 3, 'R', 100):STAY=[-369.1914009987356]
('S', 1, 0, 'D', 0):NONE=[0]
('S', 1, 0, 'D', 25):UP=[-156.37648457113357]
('S', 1, 0, 'D', 50):UP=[-245.0505514186999]
('S', 1, 0, 'D', 75):UP=[-355.2219343712643]
('S', 1, 0, 'D', 100):UP=[-390.7456331306862]
('S', 1, 0, 'R', 0):NONE=[0]
('S', 1, 0, 'R', 25):UP=[-180.48624405437752]
('S', 1, 0, 'R', 50):STAY=[-275.3577962282792]
('S', 1, 0, 'R', 75):UP=[-374.19431902142355]
('S', 1, 0, 'R', 100):UP=[-407.096734993448]
